# number of time periods
600

# flights - from to capacity
# first line is number of flights
8
1 0 34
2 0 48
3 0 31
4 0 40
0 1 49
0 2 46
0 3 33
0 4 22

# itineraries - from to class fare
# first line is number of itineraries
40
0 1 0 24.0
0 1 1 192.0
0 2 0 34.0
0 2 1 272.0
0 3 0 67.0
0 3 1 536.0
0 4 0 62.0
0 4 1 496.0
1 0 0 24.0
1 0 1 192.0
1 2 0 53.0
1 2 1 424.0
1 3 0 47.0
1 3 1 376.0
1 4 0 56.0
1 4 1 448.0
2 0 0 34.0
2 0 1 272.0
2 1 0 53.0
2 1 1 424.0
2 3 0 82.0
2 3 1 656.0
2 4 0 96.0
2 4 1 768.0
3 0 0 67.0
3 0 1 536.0
3 1 0 47.0
3 1 1 376.0
3 2 0 82.0
3 2 1 656.0
3 4 0 93.0
3 4 1 744.0
4 0 0 62.0
4 0 1 496.0
4 1 0 56.0
4 1 1 448.0
4 2 0 96.0
4 2 1 768.0
4 3 0 93.0
4 3 1 744.0

# probabilities - time period itinerary probability
# probability of having no requests is 0.5
0	[ 0 1 0 ]	0.04980064354603443	[ 0 1 1 ]	0.0	[ 0 2 0 ]	0.020882225476429858	[ 0 2 1 ]	0.0	[ 0 3 0 ]	0.015460629232646609	[ 0 3 1 ]	0.0	[ 0 4 0 ]	0.006097198693204515	[ 0 4 1 ]	0.0	[ 1 0 0 ]	0.03469516247547443	[ 1 0 1 ]	0.0	[ 1 2 0 ]	0.019884719497737346	[ 1 2 1 ]	0.0	[ 1 3 0 ]	0.03653826257915671	[ 1 3 1 ]	0.0	[ 1 4 0 ]	2.6420855273761787E-4	[ 1 4 1 ]	0.0	[ 2 0 0 ]	0.039116453764650394	[ 2 0 1 ]	0.0	[ 2 1 0 ]	0.025327816889040247	[ 2 1 1 ]	0.0	[ 2 3 0 ]	0.03034218603909684	[ 2 3 1 ]	0.0	[ 2 4 0 ]	0.03277458351376414	[ 2 4 1 ]	0.0	[ 3 0 0 ]	5.617540095527791E-4	[ 3 0 1 ]	0.0	[ 3 1 0 ]	0.009361585227777589	[ 3 1 1 ]	0.0	[ 3 2 0 ]	0.05120124643469786	[ 3 2 1 ]	0.0	[ 3 4 0 ]	0.020742715843839927	[ 3 4 1 ]	0.0	[ 4 0 0 ]	0.022713614942202143	[ 4 0 1 ]	0.0	[ 4 1 0 ]	0.046788710225580656	[ 4 1 1 ]	0.0	[ 4 2 0 ]	0.031145508720072768	[ 4 2 1 ]	0.0	[ 4 3 0 ]	0.006300774336303214	[ 4 3 1 ]	0.0	
1	[ 0 1 0 ]	0.049800643546034425	[ 0 1 1 ]	0.0	[ 0 2 0 ]	0.020882225476429858	[ 0 2 1 ]	0.0	[ 0 3 0 ]	0.015460629232646609	[ 0 3 1 ]	0.0	[ 0 4 0 ]	0.006097198693204516	[ 0 4 1 ]	0.0	[ 1 0 0 ]	0.03469516247547443	[ 1 0 1 ]	0.0	[ 1 2 0 ]	0.019884719497737346	[ 1 2 1 ]	0.0	[ 1 3 0 ]	0.03653826257915671	[ 1 3 1 ]	0.0	[ 1 4 0 ]	2.6420855273761787E-4	[ 1 4 1 ]	0.0	[ 2 0 0 ]	0.039116453764650394	[ 2 0 1 ]	0.0	[ 2 1 0 ]	0.025327816889040247	[ 2 1 1 ]	0.0	[ 2 3 0 ]	0.030342186039096844	[ 2 3 1 ]	0.0	[ 2 4 0 ]	0.03277458351376414	[ 2 4 1 ]	0.0	[ 3 0 0 ]	5.617540095527791E-4	[ 3 0 1 ]	0.0	[ 3 1 0 ]	0.009361585227777589	[ 3 1 1 ]	0.0	[ 3 2 0 ]	0.05120124643469786	[ 3 2 1 ]	0.0	[ 3 4 0 ]	0.020742715843839927	[ 3 4 1 ]	0.0	[ 4 0 0 ]	0.022713614942202143	[ 4 0 1 ]	0.0	[ 4 1 0 ]	0.046788710225580656	[ 4 1 1 ]	0.0	[ 4 2 0 ]	0.031145508720072768	[ 4 2 1 ]	0.0	[ 4 3 0 ]	0.006300774336303214	[ 4 3 1 ]	0.0	
2	[ 0 1 0 ]	0.049800643546034425	[ 0 1 1 ]	0.0	[ 0 2 0 ]	0.020882225476429858	[ 0 2 1 ]	0.0	[ 0 3 0 ]	0.015460629232646609	[ 0 3 1 ]	0.0	[ 0 4 0 ]	0.006097198693204515	[ 0 4 1 ]	0.0	[ 1 0 0 ]	0.03469516247547443	[ 1 0 1 ]	0.0	[ 1 2 0 ]	0.019884719497737346	[ 1 2 1 ]	0.0	[ 1 3 0 ]	0.03653826257915671	[ 1 3 1 ]	0.0	[ 1 4 0 ]	2.6420855273761787E-4	[ 1 4 1 ]	0.0	[ 2 0 0 ]	0.039116453764650394	[ 2 0 1 ]	0.0	[ 2 1 0 ]	0.025327816889040247	[ 2 1 1 ]	0.0	[ 2 3 0 ]	0.03034218603909684	[ 2 3 1 ]	0.0	[ 2 4 0 ]	0.03277458351376414	[ 2 4 1 ]	0.0	[ 3 0 0 ]	5.617540095527791E-4	[ 3 0 1 ]	0.0	[ 3 1 0 ]	0.009361585227777589	[ 3 1 1 ]	0.0	[ 3 2 0 ]	0.05120124643469787	[ 3 2 1 ]	0.0	[ 3 4 0 ]	0.020742715843839927	[ 3 4 1 ]	0.0	[ 4 0 0 ]	0.02271361494220214	[ 4 0 1 ]	0.0	[ 4 1 0 ]	0.046788710225580656	[ 4 1 1 ]	0.0	[ 4 2 0 ]	0.031145508720072768	[ 4 2 1 ]	0.0	[ 4 3 0 ]	0.006300774336303214	[ 4 3 1 ]	0.0	
3	[ 0 1 0 ]	0.049800643546034425	[ 0 1 1 ]	0.0	[ 0 2 0 ]	0.020882225476429858	[ 0 2 1 ]	0.0	[ 0 3 0 ]	0.015460629232646609	[ 0 3 1 ]	0.0	[ 0 4 0 ]	0.006097198693204516	[ 0 4 1 ]	0.0	[ 1 0 0 ]	0.03469516247547443	[ 1 0 1 ]	0.0	[ 1 2 0 ]	0.019884719497737346	[ 1 2 1 ]	0.0	[ 1 3 0 ]	0.03653826257915671	[ 1 3 1 ]	0.0	[ 1 4 0 ]	2.6420855273761787E-4	[ 1 4 1 ]	0.0	[ 2 0 0 ]	0.039116453764650394	[ 2 0 1 ]	0.0	[ 2 1 0 ]	0.02532781688904025	[ 2 1 1 ]	0.0	[ 2 3 0 ]	0.03034218603909684	[ 2 3 1 ]	0.0	[ 2 4 0 ]	0.03277458351376414	[ 2 4 1 ]	0.0	[ 3 0 0 ]	5.617540095527791E-4	[ 3 0 1 ]	0.0	[ 3 1 0 ]	0.009361585227777589	[ 3 1 1 ]	0.0	[ 3 2 0 ]	0.05120124643469786	[ 3 2 1 ]	0.0	[ 3 4 0 ]	0.020742715843839927	[ 3 4 1 ]	0.0	[ 4 0 0 ]	0.022713614942202143	[ 4 0 1 ]	0.0	[ 4 1 0 ]	0.046788710225580656	[ 4 1 1 ]	0.0	[ 4 2 0 ]	0.031145508720072768	[ 4 2 1 ]	0.0	[ 4 3 0 ]	0.006300774336303215	[ 4 3 1 ]	0.0	
4	[ 0 1 0 ]	0.049800643546034425	[ 0 1 1 ]	0.0	[ 0 2 0 ]	0.020882225476429858	[ 0 2 1 ]	0.0	[ 0 3 0 ]	0.015460629232646609	[ 0 3 1 ]	0.0	[ 0 4 0 ]	0.006097198693204515	[ 0 4 1 ]	0.0	[ 1 0 0 ]	0.03469516247547443	[ 1 0 1 ]	0.0	[ 1 2 0 ]	0.019884719497737346	[ 1 2 1 ]	0.0	[ 1 3 0 ]	0.03653826257915671	[ 1 3 1 ]	0.0	[ 1 4 0 ]	2.6420855273761787E-4	[ 1 4 1 ]	0.0	[ 2 0 0 ]	0.039116453764650394	[ 2 0 1 ]	0.0	[ 2 1 0 ]	0.025327816889040247	[ 2 1 1 ]	0.0	[ 2 3 0 ]	0.03034218603909684	[ 2 3 1 ]	0.0	[ 2 4 0 ]	0.03277458351376414	[ 2 4 1 ]	0.0	[ 3 0 0 ]	5.617540095527791E-4	[ 3 0 1 ]	0.0	[ 3 1 0 ]	0.009361585227777589	[ 3 1 1 ]	0.0	[ 3 2 0 ]	0.05120124643469786	[ 3 2 1 ]	0.0	[ 3 4 0 ]	0.020742715843839927	[ 3 4 1 ]	0.0	[ 4 0 0 ]	0.022713614942202146	[ 4 0 1 ]	0.0	[ 4 1 0 ]	0.046788710225580656	[ 4 1 1 ]	0.0	[ 4 2 0 ]	0.031145508720072768	[ 4 2 1 ]	0.0	[ 4 3 0 ]	0.006300774336303214	[ 4 3 1 ]	0.0	
5	[ 0 1 0 ]	0.04980064354603442	[ 0 1 1 ]	0.0	[ 0 2 0 ]	0.020882225476429858	[ 0 2 1 ]	0.0	[ 0 3 0 ]	0.015460629232646609	[ 0 3 1 ]	0.0	[ 0 4 0 ]	0.006097198693204515	[ 0 4 1 ]	0.0	[ 1 0 0 ]	0.03469516247547443	[ 1 0 1 ]	0.0	[ 1 2 0 ]	0.019884719497737346	[ 1 2 1 ]	0.0	[ 1 3 0 ]	0.03653826257915671	[ 1 3 1 ]	0.0	[ 1 4 0 ]	2.6420855273761787E-4	[ 1 4 1 ]	0.0	[ 2 0 0 ]	0.039116453764650394	[ 2 0 1 ]	0.0	[ 2 1 0 ]	0.025327816889040247	[ 2 1 1 ]	0.0	[ 2 3 0 ]	0.03034218603909684	[ 2 3 1 ]	0.0	[ 2 4 0 ]	0.03277458351376414	[ 2 4 1 ]	0.0	[ 3 0 0 ]	5.617540095527791E-4	[ 3 0 1 ]	0.0	[ 3 1 0 ]	0.009361585227777589	[ 3 1 1 ]	0.0	[ 3 2 0 ]	0.05120124643469786	[ 3 2 1 ]	0.0	[ 3 4 0 ]	0.020742715843839927	[ 3 4 1 ]	0.0	[ 4 0 0 ]	0.022713614942202143	[ 4 0 1 ]	0.0	[ 4 1 0 ]	0.04678871022558065	[ 4 1 1 ]	0.0	[ 4 2 0 ]	0.031145508720072768	[ 4 2 1 ]	0.0	[ 4 3 0 ]	0.006300774336303214	[ 4 3 1 ]	0.0	
6	[ 0 1 0 ]	0.04980064354603443	[ 0 1 1 ]	0.0	[ 0 2 0 ]	0.020882225476429858	[ 0 2 1 ]	0.0	[ 0 3 0 ]	0.015460629232646609	[ 0 3 1 ]	0.0	[ 0 4 0 ]	0.006097198693204515	[ 0 4 1 ]	0.0	[ 1 0 0 ]	0.03469516247547443	[ 1 0 1 ]	0.0	[ 1 2 0 ]	0.019884719497737346	[ 1 2 1 ]	0.0	[ 1 3 0 ]	0.03653826257915671	[ 1 3 1 ]	0.0	[ 1 4 0 ]	2.6420855273761787E-4	[ 1 4 1 ]	0.0	[ 2 0 0 ]	0.039116453764650394	[ 2 0 1 ]	0.0	[ 2 1 0 ]	0.025327816889040247	[ 2 1 1 ]	0.0	[ 2 3 0 ]	0.03034218603909684	[ 2 3 1 ]	0.0	[ 2 4 0 ]	0.03277458351376414	[ 2 4 1 ]	0.0	[ 3 0 0 ]	5.617540095527791E-4	[ 3 0 1 ]	0.0	[ 3 1 0 ]	0.009361585227777589	[ 3 1 1 ]	0.0	[ 3 2 0 ]	0.05120124643469787	[ 3 2 1 ]	0.0	[ 3 4 0 ]	0.020742715843839927	[ 3 4 1 ]	0.0	[ 4 0 0 ]	0.02271361494220214	[ 4 0 1 ]	0.0	[ 4 1 0 ]	0.046788710225580656	[ 4 1 1 ]	0.0	[ 4 2 0 ]	0.031145508720072768	[ 4 2 1 ]	0.0	[ 4 3 0 ]	0.006300774336303214	[ 4 3 1 ]	0.0	
7	[ 0 1 0 ]	0.049800643546034425	[ 0 1 1 ]	0.0	[ 0 2 0 ]	0.020882225476429858	[ 0 2 1 ]	0.0	[ 0 3 0 ]	0.015460629232646609	[ 0 3 1 ]	0.0	[ 0 4 0 ]	0.006097198693204515	[ 0 4 1 ]	0.0	[ 1 0 0 ]	0.03469516247547443	[ 1 0 1 ]	0.0	[ 1 2 0 ]	0.019884719497737346	[ 1 2 1 ]	0.0	[ 1 3 0 ]	0.03653826257915671	[ 1 3 1 ]	0.0	[ 1 4 0 ]	2.6420855273761787E-4	[ 1 4 1 ]	0.0	[ 2 0 0 ]	0.039116453764650394	[ 2 0 1 ]	0.0	[ 2 1 0 ]	0.02532781688904025	[ 2 1 1 ]	0.0	[ 2 3 0 ]	0.03034218603909684	[ 2 3 1 ]	0.0	[ 2 4 0 ]	0.03277458351376414	[ 2 4 1 ]	0.0	[ 3 0 0 ]	5.617540095527791E-4	[ 3 0 1 ]	0.0	[ 3 1 0 ]	0.009361585227777589	[ 3 1 1 ]	0.0	[ 3 2 0 ]	0.05120124643469786	[ 3 2 1 ]	0.0	[ 3 4 0 ]	0.020742715843839927	[ 3 4 1 ]	0.0	[ 4 0 0 ]	0.022713614942202143	[ 4 0 1 ]	0.0	[ 4 1 0 ]	0.04678871022558066	[ 4 1 1 ]	0.0	[ 4 2 0 ]	0.031145508720072768	[ 4 2 1 ]	0.0	[ 4 3 0 ]	0.006300774336303214	[ 4 3 1 ]	0.0	
8	[ 0 1 0 ]	0.049800643546034425	[ 0 1 1 ]	0.0	[ 0 2 0 ]	0.020882225476429858	[ 0 2 1 ]	0.0	[ 0 3 0 ]	0.015460629232646609	[ 0 3 1 ]	0.0	[ 0 4 0 ]	0.006097198693204515	[ 0 4 1 ]	0.0	[ 1 0 0 ]	0.03469516247547443	[ 1 0 1 ]	0.0	[ 1 2 0 ]	0.019884719497737346	[ 1 2 1 ]	0.0	[ 1 3 0 ]	0.03653826257915671	[ 1 3 1 ]	0.0	[ 1 4 0 ]	2.6420855273761787E-4	[ 1 4 1 ]	0.0	[ 2 0 0 ]	0.039116453764650394	[ 2 0 1 ]	0.0	[ 2 1 0 ]	0.025327816889040247	[ 2 1 1 ]	0.0	[ 2 3 0 ]	0.03034218603909684	[ 2 3 1 ]	0.0	[ 2 4 0 ]	0.03277458351376414	[ 2 4 1 ]	0.0	[ 3 0 0 ]	5.617540095527791E-4	[ 3 0 1 ]	0.0	[ 3 1 0 ]	0.009361585227777589	[ 3 1 1 ]	0.0	[ 3 2 0 ]	0.05120124643469786	[ 3 2 1 ]	0.0	[ 3 4 0 ]	0.020742715843839927	[ 3 4 1 ]	0.0	[ 4 0 0 ]	0.022713614942202143	[ 4 0 1 ]	0.0	[ 4 1 0 ]	0.046788710225580656	[ 4 1 1 ]	0.0	[ 4 2 0 ]	0.031145508720072768	[ 4 2 1 ]	0.0	[ 4 3 0 ]	0.006300774336303214	[ 4 3 1 ]	0.0	
9	[ 0 1 0 ]	0.049800643546034425	[ 0 1 1 ]	0.0	[ 0 2 0 ]	0.020882225476429858	[ 0 2 1 ]	0.0	[ 0 3 0 ]	0.015460629232646609	[ 0 3 1 ]	0.0	[ 0 4 0 ]	0.006097198693204515	[ 0 4 1 ]	0.0	[ 1 0 0 ]	0.03469516247547443	[ 1 0 1 ]	0.0	[ 1 2 0 ]	0.019884719497737346	[ 1 2 1 ]	0.0	[ 1 3 0 ]	0.03653826257915671	[ 1 3 1 ]	0.0	[ 1 4 0 ]	2.6420855273761787E-4	[ 1 4 1 ]	0.0	[ 2 0 0 ]	0.039116453764650394	[ 2 0 1 ]	0.0	[ 2 1 0 ]	0.025327816889040247	[ 2 1 1 ]	0.0	[ 2 3 0 ]	0.03034218603909684	[ 2 3 1 ]	0.0	[ 2 4 0 ]	0.03277458351376414	[ 2 4 1 ]	0.0	[ 3 0 0 ]	5.617540095527791E-4	[ 3 0 1 ]	0.0	[ 3 1 0 ]	0.009361585227777589	[ 3 1 1 ]	0.0	[ 3 2 0 ]	0.05120124643469785	[ 3 2 1 ]	0.0	[ 3 4 0 ]	0.020742715843839927	[ 3 4 1 ]	0.0	[ 4 0 0 ]	0.022713614942202143	[ 4 0 1 ]	0.0	[ 4 1 0 ]	0.046788710225580656	[ 4 1 1 ]	0.0	[ 4 2 0 ]	0.031145508720072768	[ 4 2 1 ]	0.0	[ 4 3 0 ]	0.006300774336303214	[ 4 3 1 ]	0.0	
